,label,message,length
4189,ham,"['Mm', 'umma', 'ask', 'vava', 'also', 'come', 'tell', 'play', 'later', 'together']",62
4190,ham,"['Well', 'general', 'price', 'ltgt', 'oz', 'let', 'know', 'ifwhenhow', 'much', 'want']",79
4191,ham,"['Sorry', 'Ill', 'call', 'later']",22
4192,ham,"['Moment', 'dayhas', 'valueMorning', 'brings', 'hopeafternoon', 'brings', 'faithEvening', 'brings', 'luvNight', 'brings', 'restWish', 'u', 'find', 'todayGood', 'Morning']",158
4193,ham,"['ltgt', 'w', 'jetton', 'ave', 'forgot']",37
4194,ham,"['Ok', 'im', 'coming', 'home']",23
4195,ham,"['use', 'foreign', 'stamps', 'country']",43
4196,spam,"['Double', 'mins', 'txts', '4', '6months', 'FREE', 'Bluetooth', 'Orange', 'Available', 'Sony', 'Nokia', 'Motorola', 'phones', 'Call', 'MobileUpd8', '08000839402', 'call2optoutN9DX']",149
4197,ham,"['Sorry', 'lot', 'friendofafriend', 'stuff', 'Im', 'talk', 'actual', 'guy', 'wants', 'buy']",108
4198,spam,"['FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'NOKIA', '8007', 'Get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'POBox', '36504', 'W45WQ', 'norm150ptone', '16']",158
4199,spam,"['Want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'TONES2U', '2', 'text', 'wwwringtonescouk', 'original', 'n', 'best', 'Tones', '3GBP', 'network', 'operator', 'rates', 'apply']",155
4200,spam,"['cmon', 'babe', 'make', 'horny', 'turn', 'Txt', 'fantasy', 'babe', 'Im', 'hot', 'sticky', 'need', 'replies', 'cost', '£150', '2', 'cancel', 'send', 'STOP']",147
4201,ham,"['come', 'tomorrow', 'di']",23
4202,ham,"['Wylie', 'update', 'weed', 'dealer', 'carlos', 'went', 'freedom', 'class', 'lunsford']",81
4203,ham,"['happy', 'baby', 'alright', 'take', 'job', 'hope', 'fine', 'send', 'kiss', 'make', 'smile', 'across', 'sea', 'kiss', 'kiss']",154
4204,ham,"['C', 'movie', 'juz', 'last', 'minute', 'decision', 'mah', 'Juz', 'watch', '2', 'lar', 'tot', 'ü', 'interested']",84
4205,ham,"['enjoying', 'semester', 'Take', 'care', 'brother']",54
4206,spam,"['IMPORTANT', 'INFORMATION', '4', 'ORANGE', 'USER', '0796XXXXXX', 'TODAY', 'UR', 'LUCKY', 'DAY2', 'FIND', 'LOG', 'ONTO', 'httpwwwurawinnercom', 'THERES', 'FANTASTIC', 'PRIZEAWAITING']",157
4207,ham,"['Get', 'door', 'Im']",22
4208,ham,"['Lets', 'use', 'next', 'week', 'princess']",34
4209,ham,"['go', 'home', 'first', 'lar', 'ü', 'wait', '4', 'lor', 'put', 'stuff', 'first']",68
4210,ham,"['want', 'kfc', 'Tuesday', 'buy', '2', 'meals', '2', 'gravy', '2', 'Mark', '2']",74
4211,ham,"['dahe', 'stupid', 'daalways', 'sending', 'like', 'thisdon', 'believe', 'messagepandy', 'mental']",102
4212,ham,"['Oi', 'gonna', 'ring']",22
4213,spam,"['Missed', 'call', 'alert', 'numbers', 'called', 'left', 'message', '07008009200']",72
4214,ham,"['attended', 'nothing']",32
4215,ham,"['Ard', '530', 'like', 'dat', 'lor', 'juz', 'meet', 'mrt', 'station', 'ü', 'dun', 'haf', 'come']",76
4216,ham,"['dear', 'sleeping', 'P']",26
4217,ham,"['Er', 'mw', 'im', 'filled', 'tuth', 'aight']",29
4218,ham,"['office', 'around', '4', 'pm', 'going', 'hospital']",52
4219,ham,"['Actually', 'im', 'waiting', '2', 'weeks', 'start', 'putting', 'ad']",60
4220,ham,"['Anything', 'lor', 'go', 'go', 'lor']",44
4221,ham,"['U', 'free', 'sat', 'rite', 'U', 'wan', '2', 'watch', 'infernal', 'affairs', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']",77
4222,ham,"['Plz', 'note', 'anyone', 'calling', 'mobile', 'Co', 'amp', 'asks', 'u', 'type', 'ltgt', 'ltgt', 'Disconnect', 'callcoz', 'iz', 'attempt', 'terrorist', 'make', 'use', 'sim', 'card', 'Itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'verified', 'CNN', 'IBN']",263
4223,ham,"['Yo', 'around', 'friend', 'mines', 'lookin', 'pick', 'later', 'tonight']",65
4224,ham,"['Stupid', 'auto', 'correct', 'phone']",31
4225,ham,"['Double', 'eviction', 'week', 'Spiral', 'Michael', 'good', 'riddance']",73
4226,ham,"['world', 'suffers', 'lot', 'violence', 'bad', 'people', 'silence', 'good', 'people', 'Gud', 'night']",127
4227,ham,"['Ok', 'thats', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'Behind', 'cricket', 'ground', 'Gimme', 'ring', 'ur', 'closeby', 'see', 'tuesday']",131
4228,ham,"['Buy', 'one', 'egg', 'daplease']",31
4229,ham,"['started', 'skye']",24
4230,ham,"['bookedthe', 'hut', 'also', 'time', 'way']",71
4231,ham,"['several', 'sir']",23
4232,ham,"['U', 'really', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']",79
4233,ham,"['Im', 'home', 'Please', 'call']",24
4234,ham,"['love', 'hope', 'anything', 'drastic', 'Dont', 'dare', 'sell', 'pc', 'phone']",97
4235,ham,"['reached', 'home', 'tired', 'come', 'tomorro']",71
4236,spam,"['FREEMSG', 'records', 'indicate', 'may', 'entitled', '3750', 'pounds', 'Accident', 'claim', 'free', 'reply', 'YES', 'msg', 'opt', 'text', 'STOP']",157
4237,spam,"['U', 'WIN', '£100', 'Music', 'Gift', 'Vouchers', 'every', 'week', 'starting', 'Txt', 'word', 'DRAW', '87066', 'TsCs', 'wwwIdewcom', 'SkillGame', '1Winaweek', 'age16', '150ppermessSubscription']",159
4238,ham,"['Life', 'style', 'garments', 'account', 'please']",38
4239,ham,"['Lol', 'wtf', 'random', 'Btw', 'lunch', 'break']",44
4240,ham,"['Sez', 'hows', 'u', 'de', 'arab', 'boy', 'Hope', 'u', 'r', 'good', 'give', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']",88
4241,ham,"['LAY', 'MAN', 'let', 'know', 'missed', 'thought', 'great', 'day', 'send', 'bimbo', 'ugos', 'numbers', 'ill', 'appreciate', 'Safe']",155
4242,ham,"['Detroit', 'home', 'snow', 'Enjoy']",36
4243,spam,"['Show', 'ur', 'colours', 'Euro', '2004', '241', 'Offer', 'Get', 'England', 'Flag', '3Lions', 'tone', 'ur', 'phone', 'Click', 'following', 'service', 'message', 'info']",135
4244,ham,['Okie'],7
4245,ham,"['Aight', 'Im', 'chillin', 'friends', 'room', 'text', 'youre', 'way']",71
4246,ham,"['toshiba', 'portege', 'm100', 'gd']",27
4247,ham,"['Well', 'welp', 'sort', 'semiobscure', 'internet', 'thing']",49
4248,spam,"['Text', 'PASS', '69669', 'collect', 'polyphonic', 'ringtones', 'Normal', 'gprs', 'charges', 'apply', 'Enjoy', 'tones']",105
4249,spam,"['accordingly', 'repeat', 'text', 'word', 'ok', 'mobile', 'phone', 'send']",74
4250,ham,"['Loosu', 'go', 'hospital', 'De', 'dont', 'let', 'careless']",46
4251,ham,"['much', 'eighth']",23
4252,ham,"['Omg', 'Joanna', 'freaking', 'Shes', 'looked', 'thru', 'friends', 'find', 'photos', 'shes', 'asking', 'stuff', 'MySpace', 'havent', 'even', 'logged', 'like', 'year']",183
4253,ham,"['Send', 'ur', 'birthdate', 'month', 'year', 'tel', 'u', 'ur', 'LIFE', 'PARTNERS', 'name', 'method', 'calculation', 'Reply', 'must']",118
4254,ham,"['Juz', 'havent', 'woke', 'bit', 'blur', 'blur', 'Dad', 'went', 'liao', 'cant', 'cum', 'oso']",92
4255,ham,"['clothes', 'jewelry', 'trips']",38
4256,spam,"['Block', 'Breaker', 'comes', 'deluxe', 'format', 'new', 'features', 'great', 'graphics', 'TMobile', 'Buy', '£5', 'replying', 'GET', 'BBDELUXE', 'take', 'challenge']",156
4257,ham,"['Aah', 'cuddle', 'would', 'lush', 'Id', 'need', 'lots', 'tea', 'soup', 'kind', 'fumbling']",87
4258,spam,"['important', 'information', '4', 'orange', 'user', 'today', 'lucky', 'day2find', 'log', 'onto', 'httpwwwurawinnercom', 'THERES', 'FANTASTIC', 'SURPRISE', 'AWAITING']",152
4259,ham,['late'],29
4260,ham,"['Sad', 'story', 'Man', 'Last', 'week', 'bday', 'Wife', 'didnt', 'wish', 'Parents', 'forgot', 'n', 'Kids', 'went', 'work', 'Even', 'Colleagues', 'wish']",154
4261,ham,"['plans', 'family', 'set', 'stone']",45
4262,ham,"['Pls', 'dont', 'forget', 'study']",24
4263,ham,"['Youll', 'never', 'believe', 'actually', 'got', 'taunton', 'Wow']",69
4264,ham,"['Den', 'weekdays', 'got', 'special', 'price', 'Haiz', 'Cant', 'eat', 'liao', 'Cut', 'nails', 'oso', 'muz', 'wait', 'finish', 'drivin', 'wat', 'lunch', 'still', 'muz', 'eat', 'wat']",141
4265,ham,"['broke', 'list', 'reasons', 'nobodys', 'town', 'cant', 'tell', 'shes', 'sarcastic', 'faggy']",114
4266,ham,"['ltDECIMALgt', 'common', 'car', 'better', 'buy', 'china', 'asia', 'find', 'less', 'expensive', 'Ill', 'holla']",132
4267,ham,"['greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heartgn', 'tc']",85
4268,ham,"['SORRY', 'IM', 'STIL', 'FUCKED', 'LAST', 'NITE', 'WENT', 'TOBED', '430', 'GOT', '4', 'WORK', '630']",75
4269,ham,"['Hey', 'whats', 'plan', 'sat']",32
4270,ham,"['Beauty', 'sleep', 'help', 'ur', 'pimples']",37
4271,ham,"['Great', 'Hope', 'using', 'connections', 'mode', 'men', 'also', 'cos', 'never', 'know', 'old', 'friends', 'lead', 'today']",122
4272,spam,"['Natalja', '25F', 'inviting', 'friend', 'Reply', 'YES440', 'NO440', 'See', 'wwwSMSacunat27081980', 'STOP', 'Send', 'STOP', 'FRND', '62468']",136
4273,ham,['get'],19
4274,ham,"['Kind', 'missed', 'train', 'cos', 'asthma', 'attack', 'nxt', 'one', 'half', 'hr', 'driving', 'sure', 'park']",106
4275,ham,"['Ball', 'moving', 'lotwill', 'spin', 'last', 'difficult', 'bat']",67
4276,ham,"['Haiyoh', 'Maybe', 'hamster', 'jealous', 'million']",51
4277,ham,"['please', 'send', 'auntys', 'number']",40
4278,ham,"['Im', 'glad', 'following', 'dreams']",40
4279,ham,"['Ive', 'reached', 'home', 'finally']",28
4280,spam,"['URGENT', 'Important', 'information', '02', 'user', 'Today', 'lucky', 'day', '2', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'surprise', 'awaiting']",163
4281,spam,"['WINNER', 'valued', 'network', 'customer', 'selected', 'receivea', '£900', 'prize', 'reward', 'claim', 'call', '09061701461', 'Claim', 'code', 'KL341', 'Valid', '12', 'hours']",157
4282,ham,"['Wn', 'u', 'r', 'hurt', 'prsn', 'close', '2', 'u', 'fight', 'wit', 'dem', 'Coz', 'somtimes', 'dis', 'fight', 'saves', 'relation', 'bt', 'quiet', 'leaves', 'nothin', 'relation', 'Gud', 'eveB']",152
4283,ham,"['U', 'call']",17
4284,ham,"['Science', 'tells', 'chocolate', 'melt', 'sunlight', 'Please', 'dont', 'walk', 'sunlight', 'BCozI', 'dont', 'want', 'loss', 'sweet', 'friend']",138
4285,ham,"['Yes', 'come', 'nyc', 'audiitions', 'trying', 'relocate']",60
4286,ham,['pocked'],28
4287,ham,"['Congrats', 'Thats', 'great', 'wanted', 'tell', 'tell', 'score', 'cos', 'might', 'make', 'relax', 'motivating', 'thanks', 'sharing']",142
4288,ham,"['wud', 'never', 'mind', 'u', 'dont', 'miss', 'u', 'dont', 'need', 'u', 'wil', 'really', 'hurt', 'wen', 'u', 'need', 'amp', 'u', 'dont', 'tell', 'Take', 'care']",139
4289,ham,"['Hey', 'mr', 'whats', 'name', 'bill', 'brison', 'book', 'one', 'language', 'words']",80
4290,ham,"['Okay', 'good', 'problem', 'thanx']",34
4291,ham,"['information', 'IKEA', 'spelled', 'caps', 'yelling', 'thought', 'left', 'sitting', 'bed', 'among', 'mess', 'came', 'said', 'going', 'got', 'home', 'class', 'please', 'dont', 'try', 'bullshit', 'makes', 'want', 'listen', 'less']",290
4292,ham,"['Call', 'ure', 'done']",25
4293,ham,['GWR'],5
4294,ham,"['best', 'watch', 'say', 'cause', 'get', 'drunk', 'motherfucker']",63
4295,spam,"['Kit', 'Strip', 'billed', '150p', 'Netcollex', 'Ltd', 'PO', 'Box', '1013', 'IG11', 'OJA']",74
4296,spam,"['HMV', 'BONUS', 'SPECIAL', '500', 'pounds', 'genuine', 'HMV', 'vouchers', 'answer', '4', 'easy', 'questions', 'Play', 'Send', 'HMV', '86688', 'infowww100percentrealcom']",155
4297,spam,"['Please', 'CALL', '08712402578', 'immediately', 'urgent', 'message', 'waiting']",81
4298,spam,"['thesmszonecom', 'lets', 'send', 'free', 'anonymous', 'masked', 'messagesim', 'sending', 'message', 'theredo', 'see', 'potential', 'abuse']",138
4299,spam,"['WELL', 'DONE', '4', 'Costa', 'Del', 'Sol', 'Holiday', '£5000', 'await', 'collection', 'Call', '09050090044', 'toClaim', 'SAE', 'TCs', 'POBox334', 'Stockport', 'SK38xh', 'Cost£150pm', 'Max10mins']",160
4300,ham,"['Hurt', 'Tease', 'Make', 'cry', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'STUPID', 'MISS', 'U', 'NICE', 'DAY', 'BSLVYL']",153
4301,ham,"['Erm', 'Woodland', 'avenue', 'somewhere', 'get', 'parish', 'magazine', 'telephone', 'number']",104
4302,ham,"['TA', 'jobs', 'available', 'Let', 'know', 'please', 'cos', 'really', 'need', 'start', 'working']",82
4303,ham,"['Aiyar', 'hard', '2', 'type', 'U', 'later', 'free', 'tell', 'call', 'n', 'scold', 'n', 'tell', 'u']",74
4304,ham,"['Yup', 'im', 'free']",15
4305,ham,"['Good', 'good', 'billy', 'mates', 'gone', 'jogging', 'enjoy', 'concert']",77
4306,ham,"['Yo', 'come', 'carlos', 'soon']",37
4307,ham,"['Awww', 'dat', 'sweet', 'think', 'something', 'nice', 'time', 'tonight', 'ill', 'probably', 'txt', 'u', 'later', 'cos', 'im', 'lonely', 'xxx']",129
4308,ham,"['guess', 'useless', 'calling', 'u', '4', 'something', 'important']",54
4309,ham,"['Ha', 'ha', 'popped', 'loo', 'helloed', 'Hello']",63
4310,ham,"['dint', 'tell', 'anything', 'angry', 'told', 'abi']",66
4311,spam,"['Someone', 'U', 'know', 'asked', 'dating', 'service', '2', 'contact', 'Cant', 'Guess', 'CALL', '09058091854', 'revealed', 'PO', 'BOX385', 'M6', '6WU']",134
4312,ham,"['happens', 'r', '2waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medical', 'insurance', 'shell', 'able', 'deliver', 'basic', 'care', 'Im', 'currently', 'shopping', 'right', 'medical', 'insurance', 'give', 'til', 'friday', 'morning', 'Thats', 'ill', 'see', 'major', 'person', 'guide', 'right', 'insurance']",329
4313,ham,"['keep', 'ten', 'rs', 'shelf', 'buy', 'two', 'egg']",40
4314,ham,"['wasnt', 'well', 'babe', 'swollen', 'glands', 'throat', 'end']",86
4315,ham,"['ur', 'changes', '2', 'da', 'report', 'big', 'Cos', 'ive', 'already', 'made', 'changes', '2', 'da', 'previous', 'report']",82
4316,ham,"['Captain', 'room']",24
4317,ham,"['cant', 'speak', 'bcaz', 'mobile', 'problem', 'listen', 'cannt', 'listen', 'voice', 'calls', 'later']",111
4318,ham,"['HIYA', 'STU', 'WOT', 'U', '2IM', 'MUCH', 'TRUBLE', 'HOME', 'MOMENT', 'EVONE', 'HATES', 'EVEN', 'U', 'WOT', 'HELL', 'AV', 'DONE', 'WONT', 'U', 'TELL', 'TEXT', 'BCK', 'PLEASE', 'LUV', 'DAN']",156
4319,ham,"['Si', 'take', 'mokka', 'players']",36
4320,ham,"['still', 'playing', 'gautham']",35
4321,ham,"['Hey', 'mr', 'going', 'sea', 'view', 'couple', 'gays', 'mean', 'games', 'Give', 'bell', 'ya', 'finish']",112
4322,ham,"['K', 'jason', 'says', 'hes', 'gonna', 'around', 'Ill', 'around', 'ltgt']",72
4323,ham,"['Sorry', 'able', 'get', 'See', 'morning']",61
4324,ham,"['Aight', 'well', 'keep', 'informed']",27
4325,ham,"['number', 'sir']",30
4326,ham,"['searching', 'good', 'dual', 'sim', 'mobile', 'pa']",46
4327,ham,"['seems', 'unnecessarily', 'hostile']",32
4328,ham,"['Dude', 'got', 'haircut', 'breezy']",43
4329,spam,"['Congrats', '2', 'mobile', '3G', 'Videophones', 'R', 'call', '09061744553', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'Dload', 'polyH', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150pm']",161
4330,ham,"['1AppleDayNo', 'Doctor', '1Tulsi', 'LeafDayNo', 'Cancer', '1LemonDayNo', 'Fat', '1Cup', 'MilkdayNo', 'Bone', 'Problms', '3', 'Litres', 'WatrDayNo', 'Diseases', 'Snd', 'ths', '2', 'U', 'Care']",154
4331,ham,"['thought', 'king', 'hill', 'thing']",55
4332,ham,"['Nope', 'ill', 'come', 'online']",27
4333,ham,"['ALSO', 'TELL', 'SAID', 'HAPPY', 'BIRTHDAY']",35
4334,ham,"['bishan', 'lei', 'tot', 'ü', 'say', 'lavender']",38
4335,ham,"['Boo', 'time', 'u', 'get', 'U', 'supposed', 'take', 'shopping', 'today']",70
4336,ham,"['u', 'sound', 'like', 'manky', 'scouse', 'boy', 'stevelike', 'travelling', 'da', 'bus', 'homewot', 'u', 'inmind', '4', 'recreation', 'dis', 'eve']",115
4337,ham,"['Fyi', 'Im', 'taking', 'quick', 'shower', 'epsilon', 'like', 'ltgt', 'min']",68
4338,ham,"['Tuesday', 'night', 'r', 'u', '4', 'real']",29
4339,ham,"['Yes', 'appt']",27
4340,ham,"['got', 'outta', 'class', 'gonna', 'go', 'gym']",34
4341,ham,"['want', 'sent', 'ltgt', 'mesages', 'today', 'Thats', 'Sorry', 'hurts']",66
4342,ham,"['Ü', 'write', 'wat']",20
4343,ham,"['Ha', 'wouldnt', 'say', 'didnt', 'read', 'anything', 'way', 'u', 'seemed', 'dont', 'like', '2', 'judgementali', 'save', 'fridays', 'pub']",139
4344,ham,"['valentine', 'game', 'send', 'dis', 'msg', 'ur', 'friends', '5', 'answers', 'r', 'someone', 'really', 'loves', 'u', 'Ques', 'colour', 'suits', 'best']",150
4345,ham,"['Hidid', 'asked', 'waheeda', 'fathima', 'leave']",49
4346,ham,"['Enjoy', 'urself', 'tmr']",19
4347,ham,"['still', 'around', 'could', 'use', 'half8th']",40
4348,spam,"['U', '447801259231', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'Ufind', 'Rreveal', 'thinks', 'UR', 'specialcall', '09058094597']",145
4349,ham,"['give', 'us', 'back', 'id', 'proof', 'ltgt', 'rs', 'wont', 'allow', 'work', 'come', 'home', 'within', 'days']",113
4350,ham,"['Ü', 'bot', 'notes', 'oredi', 'Cos', 'juz', 'rem', 'got']",43
4351,ham,"['Yes', 'Rent', 'expensive', 'way', 'save']",51
4352,ham,"['Night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'May', 'smile', 'like', 'sunny', 'rays', 'leaves', 'worries', 'blue', 'blue', 'bay', 'Gud', 'mrng']",156
4353,ham,"['Hows', 'pain', 'deary', 'r', 'u', 'smiling']",33
4354,ham,"['Fun', 'fact', 'although', 'would', 'think', 'armand', 'would', 'eventually', 'build', 'tolerance', 'shit', 'considering', 'much', 'smokes', 'gets', 'fucked', 'like', '2', 'hits']",157
4355,spam,"['important', 'information', '4', 'orange', 'user', '0789xxxxxxx', 'today', 'lucky', 'day2find', 'log', 'onto', 'httpwwwurawinnercom', 'THERES', 'FANTASTIC', 'SURPRISE', 'AWAITING']",163
4356,ham,"['Sorry', 'cant', 'help']",32
4357,ham,"['Great', 'send', 'account', 'number']",46
4358,ham,"['HELLOGORGEOUS', 'HOWS', 'U', 'FONE', 'CHARGE', 'LST', 'NITW', 'WEN', 'U', 'TEXD', 'HOPEU', 'AD', 'NICE', 'WKEND', 'IM', 'SURE', 'U', 'LOOKIN', '4WARD', '2', 'CIN', 'U', '2MRW', 'LUV', 'JAZ']",142
4359,spam,"['dating', 'service', 'asked', '2', 'contact', 'U', 'someone', 'shy', 'CALL', '09058091870', 'revealed', 'POBox84', 'M26', '3UZ', '150p']",126
4360,ham,"['Ü', 'send', 'contents', 'page']",35
4361,ham,"['Night', 'sweet', 'sleep', 'well', 'Ive', 'see', 'Exorcism', 'Emily', 'Rose', 'may', 'never', 'sleep', 'Hugs', 'snogs']",117
4362,ham,"['Dont', 'Think', 'u', 'Got', 'Think', 'Use', 'Got', 'gooD', 'ni8']",90
4363,ham,"['cant', 'right', 'second', 'gotta', 'hit', 'people', 'first']",52
4364,ham,"['Evry', 'Emotion', 'dsnt', 'hav', 'WordsEvry', 'Wish', 'dsnt', 'hav', 'Prayrs', 'u', 'SmileD', 'World', 'wit', 'uOthrwise', 'even', 'Drop', 'Tear', 'dsnt', 'lik', '2', 'Stay', 'wit', 'uSo', 'b', 'happy', 'Good', 'morning', 'keep', 'smiling']",180
4365,ham,['remember'],39
4366,ham,"['Ujhhhhhhh', 'computer', 'shipped', 'address', 'sandiago', 'parantella', 'lane', 'Wtf', 'Poop']",87
4367,ham,"['Mm', 'yes', 'dear', 'look', 'hugging', 'P']",47
4368,ham,"['like', 'dis', 'sweater', 'fr', 'mango', 'size', 'already', 'irritating']",70
4369,ham,"['1', 'dont', 'number', '2', 'gonna', 'massive', 'pain', 'ass', 'id', 'rather', 'get', 'involved', 'thats', 'possible']",121
4370,ham,"['Anytime', 'lor']",14
4371,spam,"['want', 'new', 'Video', 'handset', '750', 'time', 'network', 'mins', 'UNLIMITED', 'TEXT', 'Camcorder', 'Reply', 'Call', '08000930705', 'del', 'Sat']",135
4372,ham,"['Purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageIts', 'smiling', 'seeing', 'name', 'Gud', 'evng']",142
4373,spam,"['Ur', 'balance', '£600', 'Next', 'question', 'Complete', 'landmark', 'Big', 'Bob', 'B', 'Barry', 'C', 'Ben', 'Text', 'B', 'C', '83738', 'Good', 'luck']",132
4374,ham,"['fineabsolutly', 'fine']",23
4375,ham,"['K', 'youre', 'sure', 'dont', 'consent', 'forms', 'V']",64
4376,spam,"['Ur', 'TONEXS', 'subscription', 'renewed', 'charged', '£450', 'choose', '10', 'polys', 'month', 'wwwclubzedcouk', 'BILLING', 'MSG']",145
4377,spam,"['dont', 'prize', 'go', 'another', 'customer', 'TC', 'wwwtcbiz', '18', '150pmin', 'Polo', 'Ltd', 'Suite', '373', 'London', 'W1J', '6HL', 'Please', 'call', 'back', 'busy']",144
4378,ham,"['much', 'torch', '9ja']",25
4379,ham,"['nothing', 'u', 'dinner', 'w', 'us']",45
4380,ham,['checking'],36
4381,ham,"['Done', 'internet', 'connection', 'v', 'slow', 'can‘t', 'send', 'try', 'later', 'first', 'thing', 'tomo']",99
4382,ham,"['Mathews', 'tait', 'edwards', 'anderson']",38
4383,ham,"['yeah', 'sure', 'thing', 'mate', 'haunt', 'got', 'stuff', 'sorted', 'im', 'going', 'sound', 'anyway', 'promoting', 'hex', 'way', 'dont', 'know', 'number', 'Joke']",142
4384,ham,"['need', 'lar', 'go', 'engin', 'Cos', 'sis', 'arts', 'today']",51
4385,ham,"['Thanks', 'honey', 'still', 'havent', 'heard', 'anything', 'leave', 'bit', 'longer', '2', 'crowd', 'try', 'later', 'great', 'advice', 'thanks', 'hope', 'cardiff', 'still']",163
4386,spam,"['want', 'New', 'Nokia', '3510i', 'Colour', 'Phone', 'Delivered', 'Tomorrow', '200', 'FREE', 'minutes', 'mobile', '100', 'FREE', 'text', 'FREE', 'camcorder', 'Reply', 'Call', '8000930705']",156
4387,ham,"['im', 'snowboarding', 'trip', 'wondering', 'planning', 'get', 'everyone', 'together', 'befor', 'goa', 'meet', 'greet', 'kind', 'affair', 'Cheers']",146
4388,ham,"['Sim', 'watching', 'live']",27
4389,ham,"['see', 'christmassy']",41
4390,ham,"['K', 'Im', 'ready', 'ltgt']",25
4391,ham,"['know', 'god', 'created', 'gap', 'fingers', 'One', 'made', 'comes', 'amp', 'fills', 'gaps', 'holding', 'hand', 'LOVE']",151
4392,ham,"['greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heartgn', 'tc']",85
4393,ham,"['new', 'years', 'plans']",30
4394,spam,"['RECPT', '13', 'ordered', 'Ringtone', 'order', 'processed']",72
4395,ham,"['Baaaaaaaabe', 'Wake', 'miss', 'crave', 'need']",60
4396,ham,"['got', 'message', 'ignoring', 'Yes', 'Shopping']",74
